,asset,sim_name,scen_id,std_unit,w_sharp,sharp_ratio_3m,sharp_ratio_6m,sharp_ratio_1y,sharp_ratio_2y,sharp_ratio_3y,tot_pnl_3m,tot_pnl_6m,tot_pnl_1y,tot_pnl_2y,tot_pnl_3y,tot_cost_3m,tot_cost_6m,tot_cost_1y,tot_cost_2y,tot_cost_3y,par_name0,par_value0,par_name1,par_value1,par_name2,par_value2,par_name3,par_value3,par_name4,par_value4,freq,channels,ma_chan,price_mode,lookbacks,ratios,trend_factor,lot_size,min_rng,vol_ratio,volumes
710,SR,DT3sp_180214,161,400.938,1.0992996,1.0373,1.09652,1.32504,0.874949,0.803925,139.0,313.0,840.0,1318.0,1887.0,7.0,13.0,19.0,37.0,60.0,param,"[0.7, 8, 0.5, 0.5]",machan,40,mode,TP,,0,,0,1,0,40,TP,8,0.7,0.5,10,0.0035,"[1.0, 0.0]",[1]
711,SR,DT3sp_180214,58,402.376,1.0978744,0.55085,1.69049,1.58436,0.315081,0.610591,71.0,495.0,1008.0,506.0,1489.0,13.0,21.0,49.0,123.0,178.0,param,"[1.4, 2, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,2,1.4,0.5,10,0.0035,"[1.0, 0.0]",[1]
712,SR,DT3sp_180214,177,397.718,1.0076988,1.98831,1.27419,1.428,0.454152,0.0881847,255.0,361.0,898.0,682.0,207.0,3.0,9.0,11.0,21.0,36.0,param,"[1.0, 8, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,8,1.0,0.5,10,0.0035,"[1.0, 0.0]",[1]
713,SR,DT3sp_180214,52,411.944,0.9850028,0.582934,1.3011,1.40018,0.411777,0.639396,75.0,391.0,912.0,658.0,1547.0,13.0,33.0,65.0,139.0,202.0,param,"[1.3, 2, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,2,1.3,0.5,10,0.0035,"[1.0, 0.0]",[1]
714,SR,DT3sp_180214,172,393.768,0.9185256,1.00578,0.639866,1.19819,0.778191,0.35,135.0,179.0,746.0,1162.0,813.0,7.0,13.0,15.0,33.0,52.0,param,"[0.9, 8, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,8,0.9,0.5,10,0.0035,"[1.0, 0.0]",[1]
715,SR,DT3sp_180214,171,394.441,0.90637672,2.0725,1.38917,1.51362,0.0577368,-0.128637,263.0,389.0,944.0,86.0,-299.0,3.0,9.0,11.0,33.0,48.0,param,"[0.9, 8, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,8,0.9,0.5,10,0.0035,"[1.0, 0.0]",[1]
716,SR,DT3sp_180214,167,394.03,0.8808624,1.02156,0.668826,1.2006,0.667143,0.234469,137.0,187.0,748.0,1004.0,549.0,7.0,13.0,15.0,35.0,56.0,param,"[0.8, 8, 0.5, 0.5]",machan,40,mode,TP,,0,,0,1,0,40,TP,8,0.8,0.5,10,0.0035,"[1.0, 0.0]",[1]
717,SR,DT3sp_180214,166,394.622,0.8754002,1.09989,0.787625,1.05456,0.740128,0.387131,147.0,219.0,658.0,1110.0,903.0,7.0,13.0,19.0,37.0,64.0,param,"[0.8, 8, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,8,0.8,0.5,10,0.0035,"[1.0, 0.0]",[1]
718,SR,DT3sp_180214,169,392.53,0.8016776,3.03061,1.29092,1.46943,-0.110696,-0.429637,365.0,357.0,912.0,-162.0,-981.0,1.0,9.0,11.0,45.0,68.0,param,"[0.9, 8, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,8,0.9,0.5,10,0.0035,"[1.0, 0.0]",[1]
719,pp,DTvec_180214,0,544.85,1.5493944,2.08931,2.3452,1.81082,0.890066,0.840524,784.0,1956.0,3120.0,3525.0,4606.0,73.0,135.0,297.0,593.0,882.0,param,"[0.5, 0, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,0,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
720,pp,DTasym_180214,2,510.72,1.5271024,1.04868,1.63695,2.04699,0.952291,0.869391,412.0,1280.0,3306.0,3623.0,4566.0,61.0,107.0,221.0,453.0,670.0,param,"[0.5, 0, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,0,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
721,pp,DTvec_180214,115,533.18,1.460438,0.793256,1.33451,1.73894,1.2449,1.14464,294.0,1078.0,2932.0,4803.0,6076.0,57.0,95.0,181.0,373.0,550.0,param,"[0.45, 2, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,0.45,0.5,5,0.0035,"[1.0, 0.0]",[1]
722,pp,DTasym_180214,58,536.33,1.456892,1.46464,1.61066,1.85019,0.98671,1.03749,590.0,1404.0,3138.0,3933.0,5736.0,89.0,171.0,345.0,709.0,1074.0,param,"[0.2, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
723,pp,DTvec_180214,1,537.41,1.365046,1.7429,1.52303,1.51813,1.13297,0.990003,644.0,1246.0,2580.0,4401.0,5264.0,61.0,123.0,237.0,489.0,730.0,param,"[0.5, 0, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,0,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
724,pp,DTvec_180214,126,540.125,1.314154,0.733008,1.08231,1.28451,1.45972,1.33791,282.0,904.0,2194.0,5617.0,7194.0,89.0,159.0,309.0,597.0,886.0,param,"[0.2, 4, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,4,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
725,pp,DTvec_180214,7,521.31,1.311248,0.56646,1.42156,1.35514,1.2122,1.07735,218.0,1116.0,2234.0,4603.0,5570.0,61.0,111.0,217.0,425.0,634.0,param,"[0.6, 0, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,0,0.6,0.5,5,0.0035,"[1.0, 0.0]",[1]
726,pp,DTvec_180214,6,524.71,1.2530496,1.56295,1.79,1.40663,0.830994,1.04692,576.0,1368.0,2334.0,3261.0,5524.0,61.0,119.0,249.0,501.0,714.0,param,"[0.6, 0, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,0,0.6,0.5,5,0.0035,"[1.0, 0.0]",[1]
727,pp,DTasym_180214,56,539.155,1.2376496,1.4653,1.43894,1.45575,0.918904,1.01715,578.0,1246.0,2482.0,3625.0,5574.0,89.0,171.0,345.0,701.0,1038.0,param,"[0.2, 2, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,2,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
728,pp,DTvec_180214,90,537.155,1.2375776,2.7688,1.27476,1.5271,0.929464,1.15411,984.0,1068.0,2594.0,3641.0,6304.0,97.0,195.0,385.0,781.0,1142.0,param,"[0.25, 2, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.25,0.5,5,0.0035,"[1.0, 0.0]",[1]
729,pp,DTvec_180214,12,516.635,1.1879828,1.27797,1.70271,1.34414,0.774462,0.62376,472.0,1316.0,2196.0,2939.0,3218.0,57.0,103.0,221.0,441.0,646.0,param,"[0.7, 0, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,0,0.7,0.5,5,0.0035,"[1.0, 0.0]",[1]
730,pp,DTvec_180214,96,523.615,1.1767608,2.37605,1.61093,1.24047,0.895967,1.11099,898.0,1286.0,2054.0,3535.0,6054.0,85.0,163.0,333.0,645.0,934.0,param,"[0.3, 2, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.3,0.5,5,0.0035,"[1.0, 0.0]",[1]
731,pp,DTvec_180214,108,533.005,1.1661288,0.453488,1.36785,1.35032,0.881077,0.824668,186.0,1086.0,2276.0,3403.0,4372.0,77.0,127.0,253.0,493.0,730.0,param,"[0.4, 2, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.4,0.5,5,0.0035,"[1.0, 0.0]",[1]
732,pp,DTvec_180214,102,510.52,1.1548896,1.28704,1.28602,1.25865,0.985564,1.05087,516.0,1026.0,2032.0,3807.0,5602.0,85.0,151.0,301.0,569.0,830.0,param,"[0.35, 2, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.35,0.5,5,0.0035,"[1.0, 0.0]",[1]
733,pp,DTvec_180214,120,521.235,1.1402716,1.27668,0.927698,1.09567,1.29116,1.13487,468.0,748.0,1806.0,4761.0,5778.0,57.0,95.0,193.0,385.0,562.0,param,"[0.5, 2, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
734,pp,DTvec_180214,42,535.185,1.1285464,0.863383,1.84013,1.40154,0.499761,0.644669,348.0,1516.0,2372.0,2001.0,3556.0,93.0,163.0,341.0,673.0,986.0,param,"[0.5, 1, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,1,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
735,pp,DTvec_180214,127,534.19,1.1036212,-0.363074,0.987226,1.20406,1.06138,1.03498,-144.0,820.0,2034.0,4163.0,5620.0,85.0,139.0,253.0,501.0,754.0,param,"[0.2, 4, 0.5, 0.0]",machan,0,mode,TP,,0,,0,1,0,0,TP,4,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
736,pp,DTasym_180214,74,531.055,1.0943286,1.60087,0.940153,1.31122,0.954525,1.05014,632.0,770.0,2202.0,3591.0,5468.0,49.0,87.0,173.0,345.0,510.0,param,"[0.4, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,0.4,0.5,5,0.0035,"[1.0, 0.0]",[1]
737,pp,DTasym_180214,75,536.175,1.0771104,0.971206,1.50314,1.05217,0.889036,0.852779,374.0,1218.0,1784.0,3367.0,4486.0,49.0,79.0,161.0,309.0,458.0,param,"[0.4, 2, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,2,0.4,0.5,5,0.0035,"[1.0, 0.0]",[1]
738,pp,DTasym_180214,62,522.81,1.0754946,1.0988,0.839363,1.4311,0.837955,0.845169,438.0,686.0,2366.0,3273.0,4552.0,81.0,151.0,305.0,605.0,906.0,param,"[0.25, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,0.25,0.5,5,0.0035,"[1.0, 0.0]",[1]
739,pp,DT4sp_180214,48,565.625,2.42165,2.84215,4.22667,2.28437,1.65642,1.73742,1174.0,3316.0,4086.0,6643.0,9636.0,97.0,175.0,349.0,697.0,1026.0,param,"[0.4, 4, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,4,0.4,0.5,5,0.0035,"[1.0, 0.0]",[1]
740,pp,DT4sp_180214,0,547.63,1.98542,2.11243,3.32666,2.16425,1.13597,1.2522,836.0,2696.0,3748.0,4487.0,6862.0,141.0,259.0,533.0,1125.0,1622.0,param,"[0.5, 2, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
741,pp,DT4sp_180214,91,564.095,1.96164,1.47257,2.72696,1.97552,1.5651,1.24801,580.0,2254.0,3524.0,6361.0,6888.0,109.0,199.0,401.0,797.0,1186.0,param,"[0.2, 8, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,8,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
742,pp,DT4sp_180214,49,575.12,1.928796,1.82781,2.51096,1.91455,1.65196,1.88721,790.0,2098.0,3482.0,6525.0,10228.0,89.0,163.0,293.0,577.0,838.0,param,"[0.4, 4, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,4,0.4,0.5,5,0.0035,"[1.0, 0.0]",[1]
743,pp,DT3sp_180214,1,563.715,1.508882,2.02261,1.44871,1.70197,1.34588,1.07681,800.0,1250.0,3034.0,5431.0,5890.0,77.0,159.0,289.0,553.0,846.0,param,"[0.5, 2, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
744,pp,DT3sp_180214,4,550.59,1.500972,0.120695,1.0595,1.5553,1.66738,1.10997,52.0,872.0,2708.0,6421.0,5932.0,85.0,141.0,253.0,477.0,706.0,param,"[0.5, 2, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,2,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
745,pp,DT3sp_180214,125,556.81,1.442104,0.837738,1.78988,1.48342,1.2269,0.841273,280.0,1524.0,2612.0,4859.0,4614.0,81.0,145.0,277.0,549.0,858.0,param,"[0.15, 8, 0.5, 0.5]",machan,40,mode,TP,,0,,0,1,0,40,TP,8,0.15,0.5,5,0.0035,"[1.0, 0.0]",[1]
746,pp,DT4sp_180214,54,549.505,1.442004,2.28395,1.95054,1.35121,1.27853,1.29611,966.0,1628.0,2348.0,4823.0,6804.0,69.0,133.0,249.0,517.0,742.0,param,"[0.5, 4, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,4,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
747,pp,DT4sp_180214,6,550.35,1.4170804,0.373876,1.81784,1.741,0.892781,1.39801,148.0,1444.0,3030.0,3663.0,7880.0,129.0,227.0,449.0,909.0,1278.0,param,"[0.6, 2, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.6,0.5,5,0.0035,"[1.0, 0.0]",[1]
748,pp,DT4sp_180214,55,547.725,1.403026,0.710465,1.08523,1.25283,1.71212,1.55672,304.0,884.0,2170.0,6517.0,8328.0,65.0,117.0,201.0,409.0,598.0,param,"[0.5, 4, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,4,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
749,pp,DT4sp_180214,2,556.79,1.235282,0.899352,1.02941,1.43121,1.14229,1.03669,356.0,888.0,2520.0,4679.0,5834.0,97.0,177.0,365.0,753.0,1102.0,param,"[0.5, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
750,pp,DT3sp_180214,2,568.13,1.2223838,-0.657319,0.800999,1.11322,1.54224,1.00736,-294.0,692.0,2000.0,6023.0,5444.0,89.0,141.0,253.0,457.0,674.0,param,"[0.5, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
751,pp,DT4sp_180214,90,568.32,1.1795364,0.970853,1.83776,0.836861,1.1931,0.747143,412.0,1536.0,1504.0,4869.0,4186.0,133.0,247.0,509.0,993.0,1486.0,param,"[0.2, 8, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,8,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
752,pp,DT3sp_180214,91,568.28,1.1644004,0.650411,0.407762,1.20418,1.50294,1.42241,244.0,356.0,2164.0,5945.0,7870.0,11.0,17.0,29.0,53.0,90.0,param,"[1.0, 4, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,4,1.0,0.5,5,0.0035,"[1.0, 0.0]",[1]
753,pp,DT3sp_180214,90,572.295,1.1461368,0.650411,1.12095,0.831047,1.47382,1.34181,244.0,986.0,1504.0,5815.0,7388.0,11.0,21.0,33.0,59.0,102.0,param,"[1.0, 4, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,4,1.0,0.5,5,0.0035,"[1.0, 0.0]",[1]
754,pp,DT4sp_180214,1,560.515,1.1303052,-0.0145387,1.58572,1.29871,0.734193,0.860249,-6.0,1280.0,2302.0,3055.0,4874.0,129.0,227.0,441.0,905.0,1314.0,param,"[0.5, 2, 0.5, 0.5]",machan,0,mode,TP,,0,,0,1,0,0,TP,2,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
755,pp,DT4sp_180214,4,559.23,1.121818,0.894101,1.15845,1.05855,1.16677,1.11423,354.0,1002.0,1872.0,4735.0,6268.0,97.0,177.0,373.0,765.0,1118.0,param,"[0.5, 2, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,2,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
756,pp,DT3sp_180214,124,562.475,1.0856112,-0.645825,1.59504,1.17838,0.738128,0.729508,-264.0,1400.0,2096.0,2937.0,4020.0,101.0,171.0,337.0,673.0,1038.0,param,"[0.15, 8, 0.5, 0.5]",machan,40,mode,HL,,0,,0,1,0,40,HL,8,0.15,0.5,5,0.0035,"[1.0, 0.0]",[1]
757,pp,DT3sp_180214,6,558.29,1.084306,1.67173,1.05283,1.18042,1.00393,1.1335,678.0,912.0,2084.0,4135.0,6296.0,77.0,157.0,285.0,537.0,778.0,param,"[0.6, 2, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.6,0.5,5,0.0035,"[1.0, 0.0]",[1]
758,pp,DT3sp_180214,0,561.89,1.0798364,0.722211,1.59191,1.23363,0.670006,0.498276,304.0,1366.0,2192.0,2749.0,2792.0,109.0,191.0,373.0,709.0,1054.0,param,"[0.5, 2, 0.5, 0.5]",machan,0,mode,HL,,0,,0,1,0,0,HL,2,0.5,0.5,5,0.0035,"[1.0, 0.0]",[1]
759,pp,DTvec_pct10_180214,0,402.1045,1.0744056,0.515037,0.989242,1.28502,0.906373,1.00157,146.0,619.0,1634.0,2754.0,4158.0,39.0,74.0,159.0,319.0,474.0,param,"[0.5, 0, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,0,0.5,0.5,5,0.0035,"[0.0, 1.0]",[1]
760,pp,DTvec_pct25_180214,77,408.519,1.0284604,0.0424719,0.733754,1.34689,0.857384,0.923918,12.0,426.0,1740.0,2597.0,3855.0,31.0,54.0,103.0,217.0,318.0,param,"[0.45, 2, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,2,0.45,0.5,5,0.0035,"[0.0, 1.0]",[1]
761,pp,DTvec_dchan_180214,157,402.411,1.0101982,-0.919977,0.425191,1.17481,1.13809,1.07132,-253.0,245.0,1495.0,3268.0,4264.0,31.0,52.0,99.0,205.0,304.0,param,"[0.45, 2, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,2,0.45,0.5,5,0.0035,"[0.0, 1.0]",[1]
762,pp,DTvec_dchan_180214,4,402.8505,1.0045458,0.374052,0.866275,1.18059,0.897637,0.913974,105.0,540.0,1504.0,2672.0,3729.0,39.0,74.0,159.0,317.0,472.0,param,"[0.5, 0, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,0,0.5,0.5,5,0.0035,"[0.0, 1.0]",[1]
763,pp,DTvec_dchan_180214,128,429.952,0.9605868,1.95608,1.15292,1.01939,0.805617,1.04239,559.0,778.0,1386.0,2457.0,4408.0,54.0,104.0,207.0,403.0,580.0,param,"[0.3, 2, 0.5, 0.0]",chan,3,mode,HL,,0,,0,1,3,0,HL,2,0.3,0.5,5,0.0035,"[0.0, 1.0]",[1]
764,pp,DTvec_dchan_180214,6,403.724,0.9378432,1.52122,1.33716,1.1005,0.575528,0.67891,413.0,825.0,1405.0,1713.0,2774.0,37.0,70.0,155.0,311.0,462.0,param,"[0.5, 0, 0.5, 0.0]",chan,21,mode,HL,,0,,0,1,21,0,HL,0,0.5,0.5,5,0.0035,"[0.0, 1.0]",[1]
765,pp,DTvec_pct10_180214,77,401.0655,0.9361872,-0.455218,0.279896,1.15983,1.04069,1.06964,-126.0,161.0,1471.0,3045.0,4323.0,31.0,54.0,101.0,209.0,308.0,param,"[0.45, 2, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,2,0.45,0.5,5,0.0035,"[0.0, 1.0]",[1]
766,pp,DTvec_pct10_180214,60,414.6265,0.9346958,0.903559,0.349283,1.17452,0.987578,1.25633,244.0,223.0,1540.0,3020.0,5277.0,51.0,102.0,201.0,411.0,602.0,param,"[0.25, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.25,0.5,5,0.0035,"[0.0, 1.0]",[1]
767,pp,DTvec_pct25_180214,5,400.937,0.9228018,-0.0761112,0.837321,1.1042,0.784144,0.852368,-21.0,490.0,1400.0,2378.0,3514.0,33.0,62.0,121.0,243.0,360.0,param,"[0.6, 0, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,0,0.6,0.5,5,0.0035,"[0.0, 1.0]",[1]
768,pp,DTvec_pct10_180214,4,393.5545,0.8734564,0.224902,0.680446,1.01001,0.833408,1.07356,62.0,399.0,1257.0,2500.0,4361.0,33.0,66.0,135.0,273.0,390.0,param,"[0.6, 0, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,0,0.6,0.5,5,0.0035,"[0.0, 1.0]",[1]
769,pp,DTvec_pct10_180214,64,395.6035,0.8727948,0.747669,0.50659,0.975206,0.953486,1.21243,201.0,300.0,1220.0,2894.0,5029.0,45.0,88.0,177.0,345.0,500.0,param,"[0.3, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.3,0.5,5,0.0035,"[0.0, 1.0]",[1]
770,pp,DTvec_pct10_180214,72,393.8145,0.8623162,-0.493789,0.428677,1.04147,0.899982,0.957061,-139.0,252.0,1297.0,2675.0,3889.0,41.0,70.0,137.0,269.0,398.0,param,"[0.4, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.4,0.5,5,0.0035,"[0.0, 1.0]",[1]
771,pp,DTvec_dchan_180214,156,399.338,0.8557358,-1.23029,0.478827,0.839386,1.06054,0.990613,-341.0,276.0,1060.0,3080.0,3987.0,37.0,58.0,119.0,235.0,348.0,param,"[0.45, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.45,0.5,5,0.0035,"[0.0, 1.0]",[1]
772,pp,DTvec_dchan_180214,136,431.452,0.8524082,1.10257,0.859745,0.900041,0.801107,0.929494,327.0,583.0,1228.0,2471.0,3941.0,54.0,98.0,191.0,363.0,526.0,param,"[0.35, 2, 0.5, 0.0]",chan,3,mode,HL,,0,,0,1,3,0,HL,2,0.35,0.5,5,0.0035,"[0.0, 1.0]",[1]
773,pp,DTvec_pct10_180214,5,390.2945,0.8509948,-0.58756,0.378148,0.922033,1.01638,1.0326,-159.0,219.0,1138.0,2993.0,4137.0,33.0,62.0,119.0,235.0,350.0,param,"[0.6, 0, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,0,0.6,0.5,5,0.0035,"[0.0, 1.0]",[1]
774,pp,DTvec_dchan_180214,164,395.146,0.847411,-0.386513,0.260029,0.794673,1.19384,1.07805,-110.0,157.0,993.0,3346.0,4214.0,31.0,52.0,105.0,211.0,310.0,param,"[0.5, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.5,0.5,5,0.0035,"[0.0, 1.0]",[1]
775,pp,DTvec_pct10_180214,84,404.913,0.84734476,-0.539506,0.0231098,0.906707,1.2001,1.29383,-131.0,14.0,1161.0,3613.0,5333.0,47.0,86.0,165.0,321.0,476.0,param,"[0.2, 4, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,4,0.2,0.5,5,0.0035,"[0.0, 1.0]",[1]
776,pp,DTvec_pct10_180214,1,402.956,0.846157,0.211375,0.352497,0.989588,0.949556,0.981443,56.0,219.0,1261.0,2881.0,4041.0,33.0,68.0,129.0,267.0,398.0,param,"[0.5, 0, 0.5, 0.0]",chan,11,mode,TP,,0,,0,1,11,0,TP,0,0.5,0.5,5,0.0035,"[0.0, 1.0]",[1]
777,pp,DTvec_pct10_180214,68,390.192,0.83722,0.0434864,0.349608,0.945777,0.972469,1.12596,12.0,208.0,1167.0,2909.0,4583.0,45.0,82.0,161.0,307.0,448.0,param,"[0.35, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.35,0.5,5,0.0035,"[0.0, 1.0]",[1]
778,pp,DTvec_dchan_180214,124,415.712,0.8209742,0.766881,0.150579,1.03301,0.944136,1.16051,205.0,96.0,1358.0,2847.0,4809.0,51.0,104.0,203.0,411.0,602.0,param,"[0.25, 2, 0.5, 0.0]",chan,11,mode,HL,,0,,0,1,11,0,HL,2,0.25,0.5,5,0.0035,"[0.0, 1.0]",[1]
779,l,DTasym_180214,86,524.46,1.8878684,0.091616,2.34765,2.54749,0.998356,0.987062,35.0,1935.0,4225.0,3955.0,5720.0,235.0,355.0,825.0,2085.0,3240.0,param,"[0.2, 4, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,4,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
780,l,DTasym_180214,59,526.39,1.885656,1.06812,1.7053,2.08158,1.77991,1.35155,395.0,1405.0,3465.0,6845.0,7760.0,335.0,595.0,1285.0,2765.0,4390.0,param,"[0.2, 2, 0.5, 0.5]",machan,20,mode,TP,,0,,0,1,0,20,TP,2,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
781,l,DTasym_180214,58,533.01,1.74412,0.697196,1.50452,2.00233,1.60571,1.15507,265.0,1285.0,3375.0,6325.0,6780.0,435.0,815.0,1665.0,3545.0,5500.0,param,"[0.2, 2, 0.5, 0.5]",machan,20,mode,HL,,0,,0,1,0,20,HL,2,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
782,l,DTvec_180214,126,548.34,1.600072,-0.165468,1.31746,2.20009,1.14136,1.11166,-65.0,1095.0,3815.0,4545.0,6430.0,415.0,675.0,1365.0,3065.0,4600.0,param,"[0.2, 4, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,4,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
783,l,DTasym_180214,57,535.455,1.393416,1.02795,1.37072,1.42623,1.37195,1.0869,385.0,1145.0,2415.0,5255.0,6220.0,335.0,595.0,1325.0,2785.0,4370.0,param,"[0.2, 2, 0.5, 0.5]",machan,10,mode,TP,,0,,0,1,0,10,TP,2,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
784,l,DTasym_180214,56,541.09,1.36725,0.643244,1.33311,1.43476,1.31681,0.949083,245.0,1145.0,2455.0,5195.0,5600.0,415.0,795.0,1685.0,3525.0,5480.0,param,"[0.2, 2, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,2,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
785,l,DTvec_180214,138,534.015,1.3274584,-0.822811,1.69323,1.86828,0.603751,0.923035,-315.0,1435.0,3155.0,2485.0,5510.0,235.0,335.0,765.0,1885.0,2820.0,param,"[0.3, 4, 0.5, 0.0]",machan,0,mode,HL,,0,,0,1,0,0,HL,4,0.3,0.5,5,0.0035,"[1.0, 0.0]",[1]
786,l,DTasym_180214,84,555.845,1.322998,-0.1715,2.11202,1.56734,0.684145,0.827179,-65.0,1785.0,2755.0,2745.0,4870.0,255.0,355.0,885.0,2105.0,3240.0,param,"[0.2, 4, 0.5, 0.5]",machan,10,mode,HL,,0,,0,1,0,10,HL,4,0.2,0.5,5,0.0035,"[1.0, 0.0]",[1]
